DB010,DB020,DB030,DB040,DB040_F,DB090,DB090_F,DB100,DB100_F
2024,ES,29041,ES62,1,423.73074,1,1,1
2024,ES,29044,ES62,1,1076.54278,1,1,1
2024,ES,29045,ES62,1,205.43765,1,1,1
2024,ES,29046,ES62,1,335.15988,1,1,1
2024,ES,29047,ES62,1,293.98976,1,1,1
2024,ES,29049,ES62,1,229.69493,1,1,1
2024,ES,29050,ES62,1,222.79901,1,1,1
2024,ES,29052,ES62,1,481.21826,1,1,1
2024,ES,29053,ES62,1,368.95885,1,1,1
2024,ES,29054,ES62,1,632.77400,1,1,1
2024,ES,29055,ES62,1,202.44155,1,1,1
2024,ES,29056,ES62,1,575.39612,1,1,1
2024,ES,29057,ES62,1,267.88730,1,1,1
2024,ES,29058,ES62,1,664.40478,1,1,1
2024,ES,29059,ES62,1,1550.23609,1,1,1
2024,ES,29060,ES62,1,269.22600,1,1,1
2024,ES,29061,ES62,1,237.00366,1,1,1
2024,ES,29062,ES62,1,202.44155,1,1,1
2024,ES,29064,ES62,1,394.57631,1,1,1
2024,ES,29065,ES62,1,237.65215,1,1,1
2024,ES,29066,ES62,1,621.40165,1,1,1
2024,ES,29068,ES62,1,197.47722,1,1,1
2024,ES,29069,ES62,1,269.22600,1,1,1
2024,ES,29070,ES62,1,197.47722,1,1,1
2024,ES,29071,ES62,1,207.03578,1,1,1
2024,ES,29072,ES62,1,273.10229,1,1,1
2024,ES,29073,ES62,1,285.98181,1,1,1
2024,ES,29074,ES62,1,199.58489,1,1,1
2024,ES,29075,ES62,1,858.38018,1,1,1
2024,ES,29077,ES62,1,229.69493,1,1,1
2024,ES,29078,ES62,1,1018.29605,1,1,1
2024,ES,29079,ES62,1,274.06443,1,1,1
2024,ES,29080,ES62,1,462.65231,1,1,1
2024,ES,29083,ES62,1,231.36276,1,1,1
2024,ES,29084,ES62,1,276.45308,1,1,1
2024,ES,29085,ES62,1,562.54674,1,1,1
2024,ES,29086,ES62,1,237.57344,1,1,1
2024,ES,29088,ES62,1,715.71005,1,1,1
2024,ES,29089,ES62,1,290.18090,1,1,1
2024,ES,29090,ES62,1,347.02499,1,1,1
2024,ES,29091,ES62,1,286.71801,1,1,1
2024,ES,29092,ES62,1,582.82170,1,1,1
2024,ES,29093,ES62,1,428.68823,1,1,1
2024,ES,29095,ES62,1,294.85060,1,1,1
2024,ES,29096,ES62,1,696.12602,1,2,1
2024,ES,29097,ES62,1,362.03645,1,2,1
2024,ES,29098,ES62,1,246.95632,1,2,1
2024,ES,29099,ES62,1,289.21682,1,2,1
2024,ES,29100,ES62,1,646.43289,1,2,1
2024,ES,29101,ES62,1,297.64105,1,2,1
2024,ES,29102,ES62,1,386.27598,1,2,1
2024,ES,29103,ES62,1,212.02053,1,2,1
2024,ES,29104,ES62,1,268.91899,1,2,1
2024,ES,29105,ES62,1,418.91293,1,2,1
2024,ES,29106,ES62,1,579.55265,1,2,1
2024,ES,29107,ES62,1,512.70795,1,2,1
2024,ES,29108,ES62,1,304.80340,1,2,1
2024,ES,29109,ES62,1,746.14537,1,2,1
2024,ES,29111,ES62,1,353.36848,1,2,1
2024,ES,29112,ES62,1,356.11688,1,2,1
2024,ES,29113,ES62,1,730.96688,1,2,1
2024,ES,29114,ES62,1,224.40846,1,2,1
2024,ES,29115,ES62,1,275.07512,1,2,1
2024,ES,29117,ES62,1,318.07610,1,2,1
2024,ES,29118,ES62,1,668.16598,1,2,1
2024,ES,29119,ES62,1,353.36848,1,2,1
2024,ES,29120,ES62,1,239.33214,1,2,1
2024,ES,29121,ES62,1,251.20172,1,2,1
2024,ES,29122,ES62,1,271.17083,1,2,1
2024,ES,29123,ES62,1,277.37257,1,2,1
2024,ES,29125,ES62,1,268.91899,1,2,1
2024,ES,29127,ES62,1,275.07512,1,2,1
2024,ES,29128,ES62,1,398.45064,1,2,1
2024,ES,29129,ES62,1,579.55265,1,2,1
2024,ES,29130,ES62,1,405.03094,1,2,1
2024,ES,29131,ES62,1,927.73780,1,2,1
2024,ES,29132,ES62,1,429.68466,1,2,1
2024,ES,29133,ES62,1,369.24239,1,2,1
2024,ES,29134,ES62,1,454.87823,1,2,1
2024,ES,29135,ES62,1,571.68559,1,2,1
2024,ES,29136,ES62,1,484.23673,1,2,1
2024,ES,29137,ES62,1,233.34866,1,2,1
2024,ES,29138,ES62,1,1310.53088,1,2,1
2024,ES,29140,ES62,1,229.75636,1,2,1
2024,ES,29141,ES62,1,396.07461,1,2,1
2024,ES,29142,ES62,1,418.91293,1,2,1
2024,ES,29143,ES62,1,415.12757,1,2,1
2024,ES,29144,ES62,1,476.93164,1,2,1
2024,ES,29145,ES62,1,271.17083,1,2,1
2024,ES,29146,ES62,1,252.71018,1,2,1
2024,ES,29147,ES62,1,268.91899,1,2,1
2024,ES,29148,ES62,1,255.49467,1,2,1
2024,ES,29149,ES62,1,228.36664,1,2,1
2024,ES,29151,ES62,1,203.90394,1,2,1
2024,ES,29152,ES62,1,268.91899,1,2,1
2024,ES,29153,ES62,1,538.56113,1,2,1
2024,ES,29155,ES62,1,1079.91521,1,2,1
2024,ES,29156,ES62,1,184.96583,1,2,1
2024,ES,29158,ES62,1,243.94244,1,2,1
2024,ES,29160,ES62,1,243.94244,1,2,1
2024,ES,29161,ES62,1,433.80173,1,2,1
2024,ES,29162,ES62,1,200.09002,1,2,1
2024,ES,29163,ES62,1,243.94244,1,2,1
2024,ES,29164,ES62,1,345.56353,1,2,1
2024,ES,29165,ES62,1,144.24772,1,2,1
2024,ES,29166,ES62,1,725.85553,1,2,1
2024,ES,29167,ES62,1,250.76664,1,2,1
2024,ES,29168,ES62,1,303.32861,1,2,1
2024,ES,29171,ES62,1,318.06848,1,2,1
2024,ES,29173,ES62,1,688.72828,1,2,1
2024,ES,29174,ES62,1,562.57487,1,2,1
2024,ES,29176,ES62,1,299.79316,1,2,1
2024,ES,29177,ES62,1,211.67579,1,2,1
2024,ES,29178,ES62,1,528.15658,1,2,1
2024,ES,29180,ES62,1,416.85056,1,2,1
2024,ES,29181,ES62,1,149.40140,1,2,1
2024,ES,29182,ES62,1,118.56947,1,2,1
2024,ES,29184,ES62,1,315.13897,1,2,1
2024,ES,29186,ES62,1,184.50858,1,2,1
2024,ES,29187,ES62,1,364.03612,1,2,1
2024,ES,29189,ES62,1,246.92627,1,2,1
2024,ES,29190,ES62,1,306.89087,1,2,1
2024,ES,29191,ES62,1,263.26956,1,2,1
2024,ES,29192,ES22,1,216.66739,1,3,1
2024,ES,29193,ES22,1,299.66143,1,3,1
2024,ES,29194,ES22,1,360.76064,1,3,1
2024,ES,29195,ES22,1,299.66143,1,3,1
2024,ES,29196,ES22,1,656.13096,1,3,1
2024,ES,29198,ES22,1,359.54631,1,3,1
2024,ES,29199,ES22,1,518.27658,1,3,1
2024,ES,29201,ES22,1,359.54631,1,3,1
2024,ES,29202,ES22,1,209.24300,1,3,1
2024,ES,29203,ES22,1,170.72595,1,3,1
2024,ES,29204,ES22,1,511.86239,1,1,1
2024,ES,29205,ES22,1,163.29368,1,1,1
2024,ES,29206,ES22,1,108.96859,1,1,1
2024,ES,29207,ES22,1,296.50213,1,1,1
2024,ES,29208,ES22,1,258.93488,1,1,1
2024,ES,29209,ES22,1,161.12140,1,1,1
2024,ES,29210,ES22,1,157.68443,1,1,1
2024,ES,29211,ES22,1,141.28728,1,1,1
2024,ES,29212,ES22,1,541.51900,1,1,1
2024,ES,29213,ES22,1,155.66381,1,1,1
2024,ES,29214,ES22,1,152.99699,1,1,1
2024,ES,29215,ES22,1,310.68090,1,1,1
2024,ES,29216,ES22,1,215.99902,1,2,1
2024,ES,29217,ES22,1,321.40542,1,2,1
2024,ES,29219,ES22,1,486.51182,1,2,1
2024,ES,29220,ES22,1,429.03583,1,2,1
2024,ES,29221,ES22,1,170.72595,1,2,1
2024,ES,29222,ES22,1,412.68331,1,2,1
2024,ES,29223,ES22,1,108.65258,1,2,1
2024,ES,29228,ES22,1,181.15818,1,2,1
2024,ES,29230,ES22,1,128.51216,1,2,1
2024,ES,29231,ES22,1,80.35930,1,2,1
2024,ES,29232,ES22,1,149.40801,1,2,1
2024,ES,29233,ES22,1,201.48799,1,2,1
2024,ES,29234,ES22,1,46.70409,1,2,1
2024,ES,29235,ES22,1,196.05764,1,2,1
2024,ES,29238,ES22,1,340.90446,1,2,1
2024,ES,29240,ES22,1,1849.87375,1,3,1
2024,ES,29241,ES22,1,94.17704,1,3,1
2024,ES,29242,ES22,1,1107.78413,1,3,1
2024,ES,29243,ES22,1,377.85081,1,3,1
2024,ES,29244,ES22,1,299.66143,1,3,1
2024,ES,29245,ES22,1,216.51070,1,3,1
2024,ES,29246,ES22,1,359.54631,1,3,1
2024,ES,29247,ES22,1,215.99902,1,3,1
2024,ES,29248,ES22,1,353.63832,1,3,1
2024,ES,29250,ES22,1,126.10770,1,3,1
2024,ES,29251,ES22,1,321.40542,1,3,1
2024,ES,29253,ES22,1,215.99902,1,3,1
2024,ES,29255,ES22,1,233.35589,1,3,1
2024,ES,29256,ES22,1,286.83654,1,3,1
2024,ES,29257,ES22,1,182.48581,1,3,1
2024,ES,29259,ES22,1,386.06533,1,3,1
2024,ES,29260,ES22,1,489.99909,1,3,1
2024,ES,29261,ES22,1,321.47528,1,3,1
2024,ES,29263,ES22,1,278.88301,1,3,1
2024,ES,29264,ES22,1,555.74849,1,1,1
2024,ES,29265,ES22,1,159.61754,1,1,1
2024,ES,29266,ES22,1,100.11342,1,1,1
2024,ES,29268,ES22,1,159.61754,1,1,1
2024,ES,29269,ES22,1,262.10925,1,1,1
2024,ES,29270,ES22,1,148.32391,1,1,1
2024,ES,29271,ES22,1,114.21667,1,1,1
2024,ES,29272,ES22,1,110.30447,1,1,1
2024,ES,29273,ES22,1,122.92787,1,1,1
2024,ES,29274,ES22,1,1127.95445,1,1,1
2024,ES,29275,ES22,1,262.10925,1,1,1
2024,ES,29276,ES22,1,244.13450,1,1,1
2024,ES,29277,ES22,1,309.32201,1,1,1
2024,ES,29278,ES22,1,259.76960,1,1,1
2024,ES,29280,ES22,1,181.36351,1,1,1
2024,ES,29281,ES22,1,90.65027,1,1,1
2024,ES,29282,ES22,1,234.12941,1,1,1
2024,ES,29283,ES22,1,262.10925,1,1,1
2024,ES,29284,ES22,1,234.12941,1,1,1
2024,ES,29286,ES22,1,314.48963,1,1,1
2024,ES,29289,ES22,1,189.51564,1,1,1
2024,ES,29290,ES22,1,224.55783,1,1,1
2024,ES,29291,ES22,1,231.43254,1,1,1
2024,ES,29292,ES22,1,314.48963,1,1,1
2024,ES,29294,ES22,1,315.55179,1,1,1
2024,ES,29295,ES22,1,198.50790,1,1,1
2024,ES,29296,ES22,1,262.10925,1,1,1
2024,ES,29297,ES22,1,206.10883,1,1,1
2024,ES,29298,ES22,1,224.55783,1,1,1
2024,ES,29299,ES22,1,120.82843,1,1,1
2024,ES,29300,ES22,1,359.03792,1,1,1
2024,ES,29301,ES22,1,304.12186,1,1,1
2024,ES,29302,ES22,1,337.68541,1,1,1
2024,ES,29304,ES22,1,272.82300,1,1,1
2024,ES,29305,ES22,1,148.32391,1,1,1
2024,ES,29306,ES22,1,159.61754,1,1,1
2024,ES,29308,ES22,1,258.86146,1,1,1
2024,ES,29309,ES22,1,149.33136,1,1,1
2024,ES,29310,ES22,1,262.10925,1,1,1
2024,ES,29311,ES22,1,398.48441,1,1,1
2024,ES,29312,ES22,1,585.06565,1,2,1
2024,ES,29313,ES22,1,359.54631,1,2,1
2024,ES,29314,ES22,1,491.37547,1,2,1
2024,ES,29316,ES22,1,149.60705,1,2,1
2024,ES,29318,ES22,1,232.31176,1,2,1
2024,ES,29321,ES22,1,233.35589,1,2,1
2024,ES,29322,ES22,1,56.11427,1,2,1
2024,ES,29324,ES22,1,157.68443,1,1,1
2024,ES,29325,ES22,1,157.68443,1,1,1
2024,ES,29326,ES22,1,116.25430,1,1,1
2024,ES,29327,ES22,1,242.92201,1,1,1
2024,ES,29328,ES22,1,155.66381,1,1,1
2024,ES,29329,ES22,1,98.90096,1,1,1
2024,ES,29330,ES22,1,358.00017,1,1,1
2024,ES,29331,ES22,1,300.43868,1,1,1
2024,ES,29332,ES22,1,157.09367,1,1,1
2024,ES,29333,ES22,1,310.68090,1,1,1
2024,ES,29334,ES22,1,326.60987,1,1,1
2024,ES,29335,ES22,1,242.24307,1,1,1
2024,ES,29336,ES22,1,86.15600,1,2,1
2024,ES,29337,ES22,1,65.27815,1,2,1
2024,ES,29338,ES22,1,148.01828,1,2,1
2024,ES,29339,ES22,1,261.72237,1,2,1
2024,ES,29340,ES22,1,135.60404,1,2,1
2024,ES,29341,ES22,1,220.57865,1,2,1
2024,ES,29342,ES22,1,225.56700,1,2,1
2024,ES,29343,ES22,1,84.51384,1,2,1
2024,ES,29344,ES22,1,191.85580,1,2,1
2024,ES,29345,ES22,1,194.40551,1,2,1
2024,ES,29346,ES22,1,162.59099,1,2,1
2024,ES,29348,ES22,1,234.12941,1,1,1
2024,ES,29349,ES22,1,248.50978,1,1,1
2024,ES,29350,ES22,1,271.79799,1,1,1
2024,ES,29351,ES22,1,157.57214,1,1,1
2024,ES,29352,ES22,1,379.75706,1,1,1
2024,ES,29357,ES22,1,180.51761,1,1,1
2024,ES,29360,ES22,1,392.00840,1,1,1
2024,ES,29361,ES22,1,202.47100,1,1,1
2024,ES,29362,ES22,1,192.25306,1,1,1
2024,ES,29363,ES22,1,55.37294,1,1,1
2024,ES,29364,ES22,1,227.16077,1,1,1
2024,ES,29365,ES22,1,148.32391,1,1,1
2024,ES,29366,ES22,1,234.12941,1,1,1
2024,ES,29367,ES22,1,262.10925,1,1,1
2024,ES,29368,ES22,1,216.39883,1,1,1
2024,ES,29369,ES22,1,100.11342,1,1,1
2024,ES,29371,ES22,1,352.32640,1,1,1
2024,ES,29372,ES22,1,234.12941,1,1,1
2024,ES,29373,ES22,1,159.61754,1,1,1
2024,ES,29374,ES22,1,234.12941,1,1,1
2024,ES,29376,ES22,1,349.50264,1,1,1
2024,ES,29377,ES22,1,330.50030,1,1,1
2024,ES,29378,ES22,1,100.11342,1,1,1
2024,ES,29380,ES22,1,315.55179,1,1,1
2024,ES,29382,ES22,1,399.32342,1,1,1
2024,ES,29383,ES22,1,447.28977,1,1,1
2024,ES,29384,ES22,1,209.46764,1,1,1
2024,ES,29387,ES22,1,231.22544,1,1,1
2024,ES,29388,ES22,1,337.68541,1,1,1
2024,ES,29389,ES22,1,231.22544,1,1,1
2024,ES,29391,ES22,1,105.10633,1,1,1
2024,ES,29392,ES22,1,234.12941,1,1,1
2024,ES,29393,ES22,1,320.47089,1,1,1
2024,ES,29394,ES22,1,213.73014,1,1,1
2024,ES,29396,ES22,1,164.89408,1,1,1
2024,ES,29397,ES22,1,113.83079,1,1,1
2024,ES,29398,ES22,1,314.48963,1,1,1
2024,ES,29399,ES22,1,100.11342,1,1,1
2024,ES,29400,ES22,1,159.61754,1,1,1
2024,ES,29401,ES22,1,295.27083,1,1,1
2024,ES,29402,ES22,1,186.09949,1,1,1
2024,ES,29403,ES22,1,159.01953,1,1,1
2024,ES,29404,ES22,1,379.75706,1,1,1
2024,ES,29405,ES22,1,1176.65227,1,1,1
2024,ES,29407,ES22,1,369.05016,1,1,1
2024,ES,29409,ES22,1,290.59062,1,1,1
2024,ES,29410,ES22,1,334.55699,1,1,1
2024,ES,29411,ES22,1,262.10925,1,1,1
2024,ES,29412,ES22,1,198.71272,1,1,1
2024,ES,29413,ES22,1,262.10925,1,1,1
2024,ES,29415,ES22,1,243.93469,1,1,1
2024,ES,29417,ES22,1,243.93469,1,1,1
2024,ES,29418,ES22,1,304.12186,1,1,1
2024,ES,29419,ES22,1,300.12719,1,1,1
2024,ES,29421,ES22,1,228.80254,1,2,1
2024,ES,29422,ES22,1,207.63085,1,2,1
2024,ES,29423,ES22,1,75.40804,1,2,1
2024,ES,29425,ES22,1,162.59099,1,2,1
2024,ES,29427,ES22,1,184.24840,1,2,1
2024,ES,29428,ES22,1,332.76738,1,2,1
2024,ES,29429,ES22,1,162.59099,1,2,1
2024,ES,29430,ES22,1,339.39327,1,2,1
2024,ES,29433,ES22,1,151.12545,1,2,1
2024,ES,29434,ES22,1,113.58137,1,2,1
2024,ES,29435,ES22,1,339.39327,1,2,1
2024,ES,29438,ES22,1,128.51216,1,2,1
2024,ES,29440,ES22,1,81.78709,1,2,1
2024,ES,29441,ES22,1,225.56700,1,2,1
2024,ES,29442,ES22,1,175.65620,1,2,1
2024,ES,29443,ES22,1,175.40690,1,2,1
2024,ES,29446,ES22,1,227.85697,1,1,1
2024,ES,29447,ES22,1,258.93488,1,1,1
2024,ES,29448,ES22,1,358.00017,1,1,1
2024,ES,29449,ES22,1,258.93488,1,1,1
2024,ES,29450,ES22,1,146.52758,1,1,1
2024,ES,29451,ES22,1,358.00017,1,1,1
2024,ES,29452,ES22,1,37.62519,1,1,1
2024,ES,29454,ES22,1,98.90096,1,1,1
2024,ES,29455,ES22,1,240.98043,1,1,1
2024,ES,29456,ES22,1,440.21803,1,1,1
2024,ES,29457,ES22,1,240.98043,1,1,1
2024,ES,29459,ES22,1,126.68182,1,1,1
2024,ES,29460,ES22,1,1166.58620,1,1,1
2024,ES,29461,ES22,1,333.59575,1,1,1
2024,ES,29462,ES22,1,83.32686,1,1,1
2024,ES,29463,ES22,1,368.66162,1,1,1
2024,ES,29464,ES22,1,167.19556,1,1,1
2024,ES,29465,ES22,1,87.65401,1,1,1
2024,ES,29467,ES22,1,336.11870,1,1,1
2024,ES,29468,ES22,1,233.02470,1,3,1
2024,ES,29469,ES22,1,233.35589,1,3,1
2024,ES,29470,ES22,1,248.04742,1,3,1
2024,ES,29472,ES22,1,278.88301,1,3,1
2024,ES,29474,ES22,1,297.72851,1,3,1
2024,ES,29476,ES22,1,321.47528,1,3,1
2024,ES,29477,ES22,1,343.13744,1,3,1
2024,ES,29478,ES22,1,2023.74866,1,3,1
2024,ES,29480,ES22,1,267.67294,1,3,1
2024,ES,29481,ES22,1,55.13621,1,3,1
2024,ES,29482,ES22,1,219.79701,1,3,1
2024,ES,29487,ES22,1,384.91321,1,3,1
2024,ES,29488,ES22,1,215.99902,1,3,1
2024,ES,29489,ES22,1,344.27610,1,3,1
2024,ES,29490,ES22,1,455.57495,1,3,1
2024,ES,29491,ES22,1,146.63907,1,3,1
2024,ES,29492,ES22,1,233.35589,1,3,1
2024,ES,29493,ES22,1,264.35292,1,3,1
2024,ES,29496,ES22,1,106.75579,1,3,1
2024,ES,29498,ES22,1,401.23866,1,3,1
2024,ES,29499,ES22,1,198.92174,1,3,1
2024,ES,29501,ES22,1,689.79799,1,3,1
2024,ES,29504,ES22,1,1053.15672,1,3,1
2024,ES,29505,ES22,1,388.98510,1,3,1
2024,ES,29506,ES22,1,180.14737,1,3,1
2024,ES,29508,ES22,1,200.76726,1,3,1
2024,ES,29509,ES22,1,324.79530,1,3,1
2024,ES,29512,ES22,1,233.35589,1,3,1
2024,ES,29514,ES22,1,360.76064,1,3,1
2024,ES,29515,ES22,1,169.57416,1,3,1
2024,ES,29516,ES22,1,388.98510,1,3,1
2024,ES,29518,ES22,1,169.57416,1,3,1
2024,ES,29519,ES22,1,198.92174,1,3,1
2024,ES,29520,ES22,1,216.71198,1,3,1
2024,ES,29521,ES22,1,446.68100,1,3,1
2024,ES,29522,ES22,1,321.40542,1,3,1
2024,ES,29524,ES22,1,353.63832,1,3,1
2024,ES,29525,ES22,1,41.00638,1,3,1
2024,ES,29527,ES22,1,308.36076,1,3,1
2024,ES,29528,ES22,1,54.90389,1,3,1
2024,ES,29529,ES22,1,359.54631,1,3,1
2024,ES,29530,ES22,1,177.06110,1,3,1
2024,ES,29532,ES22,1,299.66143,1,3,1
2024,ES,29533,ES22,1,264.35292,1,3,1
2024,ES,29539,ES22,1,215.99902,1,3,1
2024,ES,29540,ES22,1,493.97217,1,3,1
2024,ES,29541,ES22,1,353.63832,1,3,1
2024,ES,29542,ES22,1,177.94913,1,3,1
2024,ES,29544,ES22,1,114.45659,1,3,1
2024,ES,29546,ES22,1,360.76064,1,3,1
2024,ES,29549,ES22,1,259.25271,1,3,1
2024,ES,29554,ES11,1,528.22509,1,3,1
2024,ES,29555,ES11,1,424.88807,1,3,1
2024,ES,29558,ES11,1,546.32460,1,3,1
2024,ES,29559,ES11,1,496.04202,1,3,1
2024,ES,29560,ES11,1,528.22509,1,3,1
2024,ES,29564,ES11,1,496.04202,1,3,1
2024,ES,29565,ES11,1,324.98460,1,3,1
2024,ES,29566,ES11,1,362.92870,1,3,1
2024,ES,29568,ES11,1,1143.50892,1,3,1
2024,ES,29571,ES11,1,543.77655,1,3,1
2024,ES,29573,ES11,1,543.77655,1,3,1
2024,ES,29575,ES11,1,449.39221,1,3,1
2024,ES,29576,ES11,1,356.40973,1,3,1
2024,ES,29580,ES11,1,473.31395,1,3,1
2024,ES,29581,ES11,1,650.84510,1,3,1
2024,ES,29582,ES11,1,737.44012,1,3,1
2024,ES,29583,ES11,1,698.58445,1,3,1
2024,ES,29584,ES11,1,251.91064,1,3,1
2024,ES,29591,ES12,1,390.17450,1,1,1
2024,ES,29592,ES12,1,780.18487,1,1,1
2024,ES,29593,ES12,1,410.35586,1,1,1
2024,ES,29594,ES12,1,552.77146,1,1,1
2024,ES,29595,ES12,1,290.54636,1,1,1
2024,ES,29596,ES12,1,290.07401,1,1,1
2024,ES,29597,ES12,1,334.23668,1,1,1
2024,ES,29598,ES12,1,725.04528,1,1,1
2024,ES,29599,ES12,1,265.72053,1,1,1
2024,ES,29601,ES12,1,269.74492,1,1,1
2024,ES,29602,ES12,1,231.12604,1,1,1
2024,ES,29603,ES12,1,231.12604,1,1,1
2024,ES,29605,ES12,1,623.63585,1,1,1
2024,ES,29606,ES12,1,168.58695,1,1,1
2024,ES,29608,ES12,1,217.77706,1,1,1
2024,ES,29609,ES12,1,745.86533,1,1,1
2024,ES,29612,ES12,1,265.72053,1,1,1
2024,ES,29615,ES12,1,399.20093,1,1,1
2024,ES,29616,ES12,1,280.02331,1,1,1
2024,ES,29617,ES12,1,921.23323,1,1,1
2024,ES,29618,ES12,1,290.54636,1,1,1
2024,ES,29621,ES12,1,268.26133,1,1,1
2024,ES,29622,ES12,1,682.48230,1,1,1
2024,ES,29623,ES12,1,651.67677,1,1,1
2024,ES,29624,ES12,1,433.07190,1,1,1
2024,ES,29625,ES12,1,558.36555,1,1,1
2024,ES,29626,ES12,1,223.95596,1,1,1
2024,ES,29627,ES12,1,548.04962,1,1,1
2024,ES,29628,ES12,1,135.03811,1,1,1
2024,ES,29629,ES12,1,260.74875,1,1,1
2024,ES,29630,ES12,1,191.19576,1,1,1
2024,ES,29631,ES12,1,418.75060,1,1,1
2024,ES,29632,ES12,1,230.47714,1,1,1
2024,ES,29634,ES12,1,168.58695,1,1,1
2024,ES,29635,ES12,1,656.12286,1,1,1
2024,ES,29637,ES12,1,209.72838,1,3,1
2024,ES,29639,ES12,1,216.30786,1,3,1
2024,ES,29641,ES12,1,660.31970,1,3,1
2024,ES,29642,ES12,1,110.27616,1,3,1
2024,ES,29643,ES12,1,528.95968,1,3,1
2024,ES,29644,ES12,1,272.67727,1,3,1
2024,ES,29649,ES12,1,2410.30743,1,1,1
2024,ES,29651,ES12,1,136.94275,1,1,1
2024,ES,29652,ES12,1,225.60344,1,1,1
2024,ES,29653,ES12,1,333.60778,1,1,1
2024,ES,29656,ES12,1,548.04962,1,1,1
2024,ES,29658,ES12,1,548.04962,1,1,1
2024,ES,29660,ES12,1,399.44062,1,1,1
2024,ES,29661,ES12,1,539.29680,1,1,1
2024,ES,29662,ES12,1,445.93944,1,1,1
2024,ES,29663,ES12,1,464.87185,1,1,1
2024,ES,29664,ES12,1,472.64413,1,1,1
2024,ES,29665,ES12,1,373.66755,1,1,1
2024,ES,29666,ES12,1,319.05035,1,1,1
2024,ES,29669,ES12,1,558.36555,1,1,1
2024,ES,29670,ES12,1,223.95596,1,1,1
2024,ES,29671,ES12,1,471.77542,1,1,1
2024,ES,29673,ES12,1,459.45863,1,1,1
2024,ES,29675,ES12,1,608.47075,1,1,1
2024,ES,29676,ES12,1,557.71924,1,1,1
2024,ES,29677,ES12,1,281.08764,1,1,1
2024,ES,29679,ES12,1,322.59920,1,1,1
2024,ES,29681,ES12,1,781.85120,1,1,1
2024,ES,29682,ES12,1,230.47714,1,1,1
2024,ES,29683,ES12,1,246.09072,1,1,1
2024,ES,29684,ES12,1,285.93507,1,2,1
2024,ES,29685,ES12,1,491.44899,1,2,1
2024,ES,29686,ES12,1,483.60013,1,2,1
2024,ES,29688,ES12,1,588.36080,1,2,1
2024,ES,29689,ES12,1,150.71651,1,2,1
2024,ES,29691,ES12,1,234.30823,1,2,1
2024,ES,29692,ES12,1,668.61856,1,2,1
2024,ES,29693,ES12,1,127.32285,1,2,1
2024,ES,29694,ES12,1,92.24798,1,2,1
2024,ES,29696,ES12,1,251.50731,1,2,1
2024,ES,29697,ES12,1,269.32154,1,2,1
2024,ES,29699,ES12,1,362.47005,1,2,1
2024,ES,29700,ES12,1,220.67534,1,2,1
2024,ES,29701,ES12,1,252.05790,1,2,1
2024,ES,29702,ES12,1,109.16332,1,2,1
2024,ES,29703,ES12,1,437.66050,1,2,1
2024,ES,29704,ES12,1,584.89502,1,2,1
2024,ES,29706,ES12,1,351.98816,1,2,1
2024,ES,29707,ES12,1,207.25616,1,2,1
2024,ES,29708,ES12,1,670.28441,1,3,1
2024,ES,29709,ES12,1,399.88439,1,3,1
2024,ES,29710,ES12,1,252.05790,1,3,1
2024,ES,29711,ES12,1,423.83111,1,3,1
2024,ES,29713,ES12,1,403.63483,1,3,1
2024,ES,29715,ES12,1,322.94292,1,3,1
2024,ES,29720,ES12,1,194.29281,1,2,1
2024,ES,29722,ES12,1,219.14719,1,2,1
2024,ES,29723,ES12,1,204.86681,1,2,1
2024,ES,29724,ES12,1,356.25455,1,2,1
2024,ES,29725,ES12,1,153.96734,1,2,1
2024,ES,29726,ES12,1,147.50016,1,2,1
2024,ES,29727,ES12,1,183.77588,1,2,1
2024,ES,29728,ES12,1,283.39703,1,2,1
2024,ES,29729,ES12,1,175.19084,1,2,1
2024,ES,29730,ES12,1,320.69500,1,2,1
2024,ES,29732,ES12,1,219.14719,1,2,1
2024,ES,29735,ES12,1,317.63937,1,2,1
2024,ES,29739,ES12,1,159.71859,1,2,1
2024,ES,29740,ES12,1,375.25441,1,2,1
2024,ES,29741,ES12,1,186.91452,1,2,1
2024,ES,29742,ES12,1,65.03231,1,2,1
2024,ES,29743,ES12,1,56.94874,1,2,1
2024,ES,29744,ES12,1,209.51688,1,1,1
2024,ES,29745,ES12,1,162.94735,1,1,1
2024,ES,29746,ES12,1,312.06509,1,1,1
2024,ES,29747,ES12,1,172.75441,1,1,1
2024,ES,29749,ES12,1,295.58674,1,1,1
2024,ES,29750,ES12,1,401.98063,1,1,1
2024,ES,29751,ES12,1,102.07428,1,1,1
2024,ES,29752,ES12,1,161.68336,1,1,1
2024,ES,29753,ES12,1,160.14750,1,1,1
2024,ES,29754,ES12,1,410.44431,1,1,1
2024,ES,29755,ES12,1,96.40997,1,1,1
2024,ES,29757,ES12,1,101.74942,1,1,1
2024,ES,29758,ES12,1,239.41754,1,1,1
2024,ES,29759,ES12,1,489.06034,1,1,1
2024,ES,29760,ES12,1,221.21074,1,1,1
2024,ES,29762,ES12,1,190.55478,1,1,1
2024,ES,29763,ES12,1,401.98063,1,1,1
2024,ES,29764,ES12,1,102.07428,1,1,1
2024,ES,29765,ES12,1,104.35984,1,1,1
2024,ES,29766,ES12,1,295.58674,1,1,1
2024,ES,29767,ES12,1,295.58674,1,1,1
2024,ES,29768,ES12,1,454.49598,1,1,1
