RB010,RB020,RB030,RB050,RB050_F,RB080,RB080_F,RB081,RB081_F,RB082,RB082_F,RB090,RB090_F,RB200,RB200_F,RB211,RB211_F,RB220,RB220_F,RB230,RB230_F,RB240,RB240_F,RB280,RB280_F,RB290,RB290_F,RL010,RL010_F,RL020,RL020_F,RL030,RL030_F,RL040,RL040_F,RL050,RL050_F,RL060,RL060_F,RL070,RL070_F,vrLOWJOB,vrEU2020,vrMATSOCDEP,vrLOWJOB_nuevo,vrEU2030_nuevo,RCH010,RCH010_F,RCH020,RCH020_F,RC370,RC370_F,RC370B,RC370B_F,RC380,RC380_F,RC390,RC390_F
2024,ES,2701201,203.7786,1,1968,1,55,1,55,1,2,1,1,1,2,1, ,-2, ,-2,2701204,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0,0,0,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,2701202,203.7786,1,1994,1,29,1,30,1,1,1,1,1,1,1,2701204,1,2701201,1, ,-2,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0,0,0,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,2701203,203.7786,1,1998,1,25,1,26,1,1,1,1,1,2,1,2701204,1,2701201,1, ,-2,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0,0,0,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,2701204,203.7786,1,1957,1,66,1,66,1,1,1,1,1,3,1, ,-2, ,-2,2701201,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0,0,9,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,2701301,161.49378,1,1977,1,46,1,46,1,2,1,1,1,1,1, ,-2, ,-2,2701302,1,3,1,3,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0,0,0,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,2701302,161.49378,1,1981,1,42,1,42,1,1,1,1,1,1,1, ,-2, ,-2,2701301,1,3,1,3,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0,0,0,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,2701303,161.49378,1,2002,1,21,1,22,1,1,1,1,1,5,1,2701302,1,2701301,1, ,-2,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0,0,0,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,2701304,161.49378,1,2008,1,15,1,15,1,1,1,1,1,5,1,2701302,1,2701301,1, ,-2,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0,0,0,0,1,1,3,1, ,-2, ,-2, ,-2, ,-2
2024,ES,2701401,92.21703,1,1960,1,63,1,63,1,2,1,1,1,3,1, ,-2, ,-2, ,-2,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,1,0,9,1, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,2701501,170.18178,1,1957,1,66,1,66,1,1,1,1,1,4,1, ,-2, ,-2,2701503,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0,0,9,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,2701502,170.18178,1,1997,1,26,1,26,1,1,1,1,1,1,1,2701501,1,2701503,1, ,-2,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0,0,0,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,2701503,170.18178,1,1966,1,57,1,58,1,2,1,1,1,1,1, ,-2, ,-2,2701501,1,2,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0,0,0,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,2701601,219.22743,1,1971,1,52,1,52,1,2,1,1,1,1,1, ,-2, ,-2,2701605,1,3,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0,0,0,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,2701602,219.22743,1,2004,1,19,1,19,1,1,1,1,1,5,1,2701605,1,2701601,1, ,-2,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0,0,0,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,2701603,219.22743,1,2004,1,19,1,19,1,1,1,1,1,5,1,2701605,1,2701601,1, ,-2,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0,0,0,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,2701604,219.22743,1,2004,1,19,1,19,1,1,1,2,1,5,1,2701605,1,2701601,1, ,-2,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0,0,0,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,2701605,219.22743,1,1976,1,47,1,48,1,1,1,1,1,1,1, ,-2, ,-2,2701601,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0,0,0,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,2701701,134.12988,1,1983,1,40,1,40,1,1,1,1,1,1,1, ,-2, ,-2,2701702,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,1,0,0,1, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,2701702,134.12988,1,1990,1,33,1,33,1,2,1,1,1,2,1, ,-2, ,-2,2701701,1,3,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,1,0,0,1, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,2701703,134.12988,1,2021,1,2,1,2,1,1,1,1,1,5,1,2701701,1,2701702,1, ,-2,1,1,1,1,4,1, ,-2,0,1,0,1,0,1, ,-1,134.90069,1,0,1,0,0,1,2,1,3,1, ,-4,1,1,2,1, ,-4
2024,ES,2701801,212.63002,1,1992,1,31,1,31,1,1,1,1,1,1,1, ,-2,2701802,1, ,-2,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0,0,0,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,2701802,212.63002,1,1956,1,67,1,68,1,2,1,1,1,3,1, ,-2, ,-2, ,-2,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0,0,9,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,2701901,212.77095,1,1943,1,80,1,80,1,2,1,1,1,8,1, ,-2, ,-2, ,-2,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0,0,9,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,2702201,112.16544,1,1945,1,78,1,79,1,2,1,1,1,3,1, ,-2, ,-2, ,-2,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,1,0,9,1, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,2702202,112.16544,1,2004,1,19,1,19,1,1,1,1,1,5,1, ,-2, ,-2, ,-2,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,1,0,9,1, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,2702301,88.70673,1,1964,1,59,1,59,1,2,1,1,1,3,1, ,-2, ,-2,2702302,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,1,1,0,0,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,2702302,88.70673,1,1963,1,60,1,61,1,1,1,2,1,1,1, ,-2, ,-2,2702301,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0,0,0,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,2702401,152.38891,1,1966,1,57,1,57,1,1,1,1,1,1,1, ,-2, ,-2,2702402,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0,0,0,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,2702402,152.38891,1,1967,1,56,1,57,1,2,1,1,1,1,1, ,-2, ,-2,2702401,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0,0,0,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,2702403,152.38891,1,1997,1,26,1,26,1,2,1,1,1,1,1,2702401,1,2702402,1, ,-2,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0,0,0,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,2702601,216.58889,1,1975,1,48,1,49,1,1,1,1,1,1,1, ,-2, ,-2, ,-2,3,1,3,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0,0,0,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,2702602,216.58889,1,1982,1,41,1,42,1,1,1,1,1,1,1, ,-2, ,-2, ,-2,3,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0,0,0,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,2702901,122.36521,1,1983,1,40,1,40,1,1,1,1,1,1,1,2702902,1,2702903,1, ,-2,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0,0,0,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,2702902,122.36521,1,1961,1,62,1,62,1,1,1,1,1,1,1, ,-2, ,-2,2702903,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0,0,0,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,2702903,122.36521,1,1964,1,59,1,59,1,2,1,1,1,1,1, ,-2, ,-2,2702902,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0,0,0,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,2703001,451.67945,1,1989,1,34,1,34,1,2,1,1,1,1,1, ,-2, ,-2, ,-2,3,1,3,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,1,0,0,1, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,2703101,225.83972,1,1994,1,29,1,29,1,2,1,1,1,1,1, ,-2, ,-2, ,-2,3,1,3,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0,0,0,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,2703201,150.59222,1,1997,1,26,1,26,1,2,1,1,1,1,1, ,-2, ,-2, ,-2,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,1,0,0,1, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,2703301,108.08541,1,1958,1,65,1,65,1,2,1,1,1,8,1, ,-2, ,-2,2703302,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0,0,9,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,2703302,108.08541,1,1955,1,68,1,68,1,1,1,1,1,3,1, ,-2, ,-2,2703301,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0,0,9,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,2703401,138.4315,1,1980,1,43,1,43,1,2,1,1,1,1,1,2703403,1,2703402,1, ,-2,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0,0,0,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,2703402,138.4315,1,1957,1,66,1,66,1,2,1,1,1,3,1, ,-2, ,-2,2703403,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0,0,9,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,2703403,138.4315,1,1951,1,72,1,72,1,1,1,1,1,3,1, ,-2, ,-2,2703402,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0,0,9,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,2703501,165.6564,1,1979,1,44,1,44,1,2,1,1,1,1,1, ,-2, ,-2, ,-2,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,1,0,0,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,2703601,373.54703,1,1977,1,46,1,47,1,1,1,1,1,1,1, ,-2, ,-2, ,-2,3,1,3,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0,0,0,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,2703701,220.39256,1,1974,1,49,1,49,1,1,1,1,1,1,1, ,-2, ,-2,2703702,1,3,1,3,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,1,0,0,1, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,2703702,220.39256,1,1978,1,45,1,46,1,2,1,1,1,2,1, ,-2, ,-2,2703701,1,3,1,3,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,1,0,0,1, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,2703703,220.39256,1,2002,1,21,1,21,1,1,1,1,1,5,1,2703701,1,2703702,1, ,-2,3,1,3,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,1,0,0,1, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,2703704,220.39256,1,2007,1,16,1,16,1,2,1,1,1,5,1,2703701,1,2703702,1, ,-2,3,1,3,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,1,0,0,1, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,2703901,136.08527,1,1983,1,40,1,40,1,1,1,1,1,1,1, ,-2, ,-2,2703902,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0,0,0,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,2703902,136.08527,1,1984,1,39,1,39,1,2,1,1,1,1,1, ,-2, ,-2,2703901,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0,0,0,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,2703903,136.08527,1,2020,1,3,1,3,1,2,1,1,1,5,1,2703901,1,2703902,1, ,-2,1,1,1,1,25,1, ,-2,0,1,0,1,0,1,0,1,128.80091,1,0,0,0,0,0,2,1,3,1, ,-4, ,-4,2,1, ,-4
2024,ES,2704101,133.47861,1,1973,1,50,1,50,1,2,1,1,1,1,1, ,-2, ,-2, ,-2,3,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0,1,0,1, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,2704102,133.47861,1,2003,1,20,1,20,1,2,1,1,1,1,1, ,-2,2704101,1, ,-2,3,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0,0,0,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,2704201,108.84927,1,1957,1,66,1,66,1,2,1,1,1,1,1, ,-2, ,-2,2704202,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0,0,9,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,2704202,108.84927,1,1959,1,64,1,64,1,1,1,1,1,1,1, ,-2, ,-2,2704201,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0,0,0,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,2704401,231.2091,1,1941,1,82,1,82,1,2,1,1,1,6,1, ,-2, ,-2,2704402,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0,0,9,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,2704402,231.2091,1,1938,1,85,1,85,1,1,1,1,1,3,1, ,-2, ,-2,2704401,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0,0,9,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,2704601,120.3182,1,1955,1,68,1,68,1,1,1,1,1,3,1, ,-2, ,-2, ,-2,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0,0,9,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,2704701,243.83207,1,1972,1,51,1,51,1,1,1,1,1,1,1, ,-2, ,-2, ,-2,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0,0,0,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,2704801,170.18178,1,1958,1,65,1,66,1,1,1,1,1,3,1, ,-2, ,-2,2704802,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,1,0,9,1, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,2704802,170.18178,1,1964,1,59,1,60,1,2,1,1,1,2,1, ,-2, ,-2,2704801,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,1,1,0,1,1, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,2704803,170.18178,1,1989,1,34,1,35,1,1,1,1,1,2,1,2704801,1,2704802,1, ,-2,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,1,1,0,1,1, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,2704901,120.3182,1,1950,1,73,1,74,1,1,1,1,1,3,1, ,-2, ,-2, ,-2,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,1,0,9,1, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,2705001,231.2091,1,1938,1,85,1,85,1,1,1,1,1,3,1, ,-2, ,-2,2705002,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,1,0,9,1, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,2705002,231.2091,1,1938,1,85,1,86,1,2,1,1,1,6,1, ,-2, ,-2,2705001,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,1,0,9,1, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,2705101,114.75132,1,1980,1,43,1,43,1,1,1,1,1,1,1, ,-2, ,-2, ,-2,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,1,0,0,1, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,2705102,114.75132,1,2013,1,10,1,10,1,1,1,1,1,5,1,2705101,1, ,-2, ,-2,1,1,1,1, ,-2,25,1,0,1,0,1,0,1,0,1,120.60636,1,0,1,0,0,1,1,1,3,1, ,-4, ,-4,2,1, ,-4
2024,ES,2705103,114.75132,1,2018,1,5,1,5,1,1,1,1,1,5,1,2705101,1, ,-2, ,-2,1,1,1,1,25,1, ,-2,0,1,0,1,0,1,0,1,114.66759,1,0,1,0,0,1,2,1,3,1, ,-4, ,-4,2,1, ,-4
2024,ES,2705201,108.08541,1,1954,1,69,1,69,1,1,1,1,1,3,1, ,-2, ,-2,2705202,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0,0,9,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,2705202,108.08541,1,1956,1,67,1,68,1,2,1,1,1,3,1, ,-2, ,-2,2705201,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0,0,9,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,2705401,119.43749,1,1961,1,62,1,62,1,1,1,1,1,1,1, ,-2, ,-2,2705402,1,3,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0,0,0,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,2705402,119.43749,1,1964,1,59,1,59,1,2,1,1,1,1,1, ,-2, ,-2,2705401,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0,0,0,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,2705403,119.43749,1,1999,1,24,1,24,1,2,1,1,1,1,1,2705401,1,2705402,1, ,-2,3,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0,0,0,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,2705501,149.3479,1,1966,1,57,1,57,1,1,1,1,1,2,1, ,-2, ,-2,2705502,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0,0,0,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,2705502,149.3479,1,1968,1,55,1,56,1,2,1,1,1,1,1, ,-2, ,-2,2705501,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0,0,0,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,2705503,149.3479,1,1999,1,24,1,24,1,1,1,1,1,1,1,2705501,1,2705502,1, ,-2,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0,0,0,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,2705601,132.75291,1,1953,1,70,1,70,1,2,1,1,1,3,1, ,-2, ,-2, ,-2,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0,0,9,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,2705801,157.11374,1,1972,1,51,1,51,1,2,1,1,1,1,1, ,-2, ,-2, ,-2,3,1,3,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0,0,0,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,2705802,157.11374,1,2005,1,18,1,18,1,2,1,1,1,5,1, ,-2,2705801,1, ,-2,1,1,3,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0,0,0,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,2706001,207.33518,1,1959,1,64,1,64,1,1,1,1,1,1,1, ,-2, ,-2,2706002,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0,0,0,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,2706002,207.33518,1,1963,1,60,1,60,1,2,1,1,1,1,1, ,-2, ,-2,2706001,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0,0,0,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,2706003,207.33518,1,1992,1,31,1,31,1,1,1,1,1,5,1,2706001,1,2706002,1, ,-2,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0,0,0,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,2706004,207.33518,1,1996,1,27,1,27,1,1,1,1,1,1,1,2706001,1,2706002,1, ,-2,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0,0,0,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,2706101,90.10348,1,1959,1,64,1,64,1,2,1,1,1,6,1, ,-2, ,-2,2706102,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0,0,9,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,2706102,90.10348,1,1957,1,66,1,66,1,1,1,1,1,3,1, ,-2, ,-2,2706101,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0,0,9,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,2706401,130.64526,1,1978,1,45,1,45,1,2,1,1,1,1,1, ,-2, ,-2,2706402,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0,0,0,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,2706402,130.64526,1,1976,1,47,1,47,1,1,1,1,1,1,1, ,-2, ,-2,2706401,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0,0,0,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,2706403,130.64526,1,2007,1,16,1,17,1,2,1,1,1,5,1,2706402,1,2706401,1, ,-2,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0,0,0,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,2706404,130.64526,1,2010,1,13,1,14,1,2,1,1,1,5,1,2706402,1,2706401,1, ,-2,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0,0,0,0,2,1,3,1, ,-2, ,-2, ,-2, ,-2
2024,ES,2706501,87.61745,1,1966,1,57,1,57,1,2,1,1,1,1,1, ,-2, ,-2, ,-2,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0,0,0,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,2707001,186.1227,1,1973,1,50,1,50,1,1,1,1,1,1,1, ,-2, ,-2,2707002,1,2,1,2,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0,0,0,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,2707002,186.1227,1,1975,1,48,1,49,1,2,1,1,1,1,1, ,-2, ,-2,2707001,1,2,1,2,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0,0,0,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,2707003,186.1227,1,2006,1,17,1,17,1,1,1,1,1,5,1, ,-2, ,-2, ,-2,1,1,2,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0,0,0,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,2707004,186.1227,1,2006,1,17,1,17,1,2,1,1,1,5,1,2707001,1,2707002,1, ,-2,1,1,2,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0,0,0,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,2707101,222.38621,1,1995,1,28,1,28,1,1,1,1,1,1,1, ,-2, ,-2,2707102,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0,0,0,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
2024,ES,2707102,222.38621,1,1996,1,27,1,28,1,2,1,1,1,1,1, ,-2, ,-2,2707101,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0,0,0,0, ,-4, ,-4, ,-2, ,-2, ,-2, ,-2
