"id_dominio","Freq","estimacion","estimacion_var","CV","estim_EBLUP","estim_EBLUP_ECM","FH_CV","EB","estim_EB_ECM","EB_CV"
"ES22_Male_3",247,0.0681639621596462,0.000383333205678585,28.7232378035585,0.0724559179798628,0.000360916555557513,26.2198099153049,0.0975755097734047,2.57282888564899e-05,5.19833929709244
"ES22_Female_3",251,0.0823645633665325,0.000390216187286468,23.9834822486644,0.0842135063293795,0.000367111244559226,22.7518697833337,0.101669261710134,3.72863927715632e-05,6.00600259048354
"ES41_Male_1",251,0.188147710445823,0.00083383046182589,15.3475812303806,0.189188381369506,0.00074003350772046,14.3790843273395,0.203204644262549,0.000117399424257536,5.33211311553768
"ES13_Male_3",254,0.0966403162659396,0.000442084396251682,21.7567614825742,0.0977950758986203,0.000412972853770061,20.7799148841278,0.13599793708097,3.89337582075516e-06,1.45087782478605
"ES70_Female_4",254,0.154446908819911,0.000793076519314656,18.2338478013758,0.162932971471928,0.000703740130749677,16.2816037390987,0.189817562176271,4.47703840357668e-05,3.52499916463033
"ES11_Female_1",257,0.363807160523842,0.00119461090323404,9.50040226308628,0.330017145446954,0.00100208516548232,9.59214672049099,0.318691890626413,0.000171301316908952,4.10685470346149
"ES21_Female_1",258,0.114340355698562,0.000440461571235654,18.3550035540076,0.11751734814292,0.000411319609997116,17.2578911289376,0.145871799752546,4.61832208047179e-06,1.47323072369926
"ES52_Male_1",260,0.284693974728988,0.00113702492681922,11.8442268584176,0.272612958613523,0.000968920421494868,11.4181977077186,0.265228600294555,0.000125535025311617,4.2243714991021
"ES70_Male_4",262,0.139183685493584,0.0005561741941679,16.9440445633588,0.148063919079094,0.00051108139064524,15.2684796099727,0.196477539662463,8.40777169193102e-05,4.6668897783385
"ES41_Female_1",264,0.288908447084646,0.000886656094423612,10.3066460516584,0.272785726280236,0.00077601953987474,10.2120912455129,0.293115204168483,7.42235391451325e-05,2.93922263189892
"ES53_Female_3",268,0.0609425523351089,0.000275478272838828,27.2347276574543,0.0622254072214549,0.000264127658181029,26.1179564251105,0.116548671289315,4.2484242587834e-05,5.59250799062059
"ES53_Male_3",269,0.0457566585591563,0.000184645566719643,29.6971751513274,0.046532672809819,0.000179433717858174,28.7868423242376,0.116556936466493,0.000110277534463919,9.00959771374323
